time,flux,flux_err
60798.67263022666,20.25791282745397,0.013635294489884146
60799.38417151284,20.477909820974507,0.014245267920184495
60800.72047582513,21.276453117250586,0.017249601173212392
60802.16072272762,19.810268515885365,0.0149345784932833
60802.71586601051,19.564710346297026,0.015957045277924756
60803.69586201128,20.223178008708736,0.015709053543522523
60805.766230803834,21.120471466838854,0.015241455844923426
60806.71938062246,20.210595218395365,0.018822083531767158
60807.75670131847,19.579838441100073,0.016780438223593992
60809.71642708041,20.750178737998997,0.018925029862233652
60810.546439560676,21.5493527324933,0.017941806507951363
60811.53024033372,20.508493596670903,0.017697154155436542
60812.93071925227,20.055867694432965,0.018403859606672204
60813.64065595772,20.422447371275894,0.023802160398382434
60819.75980682229,21.18206651821103,0.014348421506042958
60820.773385151544,21.320174197491212,0.014741773501752346
60823.773810404506,19.970375158438696,0.012880054977333777
60824.7771554663,21.376299909569962,0.01490303114053435
60826.511414470464,19.729925356011176,0.013335474669770123
60827.51076393397,20.13667843689947,0.013263586692489537
60828.53923733121,20.35723202997143,0.013876080441752
60829.51477829573,21.07098055193552,0.014164005145314441
60831.54572734646,19.640362659227836,0.01325668336872889
60832.76780472606,20.1193232749542,0.014224957683566257
60837.65473815395,20.23564150928918,0.017940960666444048
60839.52218128182,21.644152795715073,0.01881151344553345
60842.647194726764,20.16246646143579,0.023418136687691916
60843.552142326254,20.57367792568634,0.01615041728518695
60845.70296522183,20.29123876175865,0.0142048109630551
60846.65792812492,19.54452450007405,0.013029389007487015
60847.7195173273,20.083038551163714,0.013219117592855585
60849.65302150464,21.652798244379465,0.015217459001260066
60850.512895453336,20.294378120455896,0.013621075656184601
60851.57769604842,19.83697319335751,0.013279204678531017
60853.1685003674,20.625617535324523,0.014266621954071718
60854.72465233606,21.32500716026418,0.014541422421689867
60855.51160910384,20.03300966528189,0.01403966924903905
